seniorAllocationBps,juniorCoverageFloorBps,recoveryRate,withdrawalSensitivity,correlationLevel,seniorImpairmentProbability,juniorDepletionProbability,breakerActivationFrequency,avgBreakerDuration,avgTimeToStabilization,avgJuniorNAVVolatility,avgSeniorNAVVolatility,capitalEfficiencyScore,waterfallViolationCount,negativeNavCount
6500,2000,0.30,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.005366,0.000000,5.650000,0,0
6500,2000,0.30,HIGH,CLUSTERED,0.000000,0.000000,1.000000,1.870000,0.000000,0.021280,0.000000,5.650000,0,0
6500,2000,0.40,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.004805,0.000000,6.250000,0,0
6500,2000,0.40,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006124,0.000000,6.250000,0,0
6500,2000,0.40,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.018150,0.000000,6.250000,0,0
6500,2000,0.40,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.004861,0.000000,6.250000,0,0
6500,2000,0.40,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006223,0.000000,6.250000,0,0
6500,2000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.018162,0.000000,6.250000,0,0
6500,2000,0.40,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.004823,0.000000,6.250000,0,0
6500,2000,0.40,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006201,0.000000,6.250000,0,0
6500,2000,0.40,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.018792,0.000000,6.250000,0,0
6500,2000,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005543,0.000000,6.850000,0,0
6500,2000,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007149,0.000000,6.850000,0,0
6500,2000,0.50,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.017459,0.000000,6.850000,0,0
6500,2000,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005429,0.000000,6.850000,0,0
6500,2000,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007190,0.000000,6.850000,0,0
6500,2000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.017599,0.000000,6.850000,0,0
6500,2000,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005550,0.000000,6.850000,0,0
6500,2000,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007138,0.000000,6.850000,0,0
6500,2000,0.50,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.017642,0.000000,6.850000,0,0
6500,2000,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005987,0.000000,7.450000,0,0
6500,2000,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007808,0.000000,7.450000,0,0
6500,2000,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.016781,0.000000,7.450000,0,0
6500,2000,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005851,0.000000,7.450000,0,0
6500,2000,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007671,0.000000,7.450000,0,0
6500,2000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.016720,0.000000,7.450000,0,0
6500,2000,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005904,0.000000,7.450000,0,0
6500,2000,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007799,0.000000,7.450000,0,0
6500,2000,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.016772,0.000000,7.450000,0,0
7000,1000,0.30,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005203,0.000000,5.600000,0,0
7000,1000,0.30,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006721,0.000000,5.600000,0,0
7000,1000,0.30,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.027692,0.000000,5.600000,0,0
7000,1000,0.30,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005216,0.000000,5.600000,0,0
7000,1000,0.30,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006699,0.000000,5.600000,0,0
7000,1000,0.30,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.027774,0.000000,5.600000,0,0
7000,1000,0.30,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005190,0.000000,5.600000,0,0
7000,1000,0.30,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006626,0.000000,5.600000,0,0
7000,1000,0.30,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.028764,0.000000,5.600000,0,0
7000,1000,0.40,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005670,0.000000,6.200000,0,0
7000,1000,0.40,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007445,0.000000,6.200000,0,0
7000,1000,0.40,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.021937,0.000000,6.200000,0,0
7000,1000,0.40,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005792,0.000000,6.200000,0,0
7000,1000,0.40,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007455,0.000000,6.200000,0,0
7000,1000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.022620,0.000000,6.200000,0,0
7000,1000,0.40,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005778,0.000000,6.200000,0,0
7000,1000,0.40,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007465,0.000000,6.200000,0,0
7000,1000,0.40,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.022827,0.000000,6.200000,0,0
7000,1000,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006391,0.000000,6.800000,0,0
7000,1000,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008279,0.000000,6.800000,0,0
7000,1000,0.50,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.020869,0.000000,6.800000,0,0
7000,1000,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006469,0.000000,6.800000,0,0
7000,1000,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008404,0.000000,6.800000,0,0
7000,1000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.020672,0.000000,6.800000,0,0
7000,1000,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006390,0.000000,6.800000,0,0
7000,1000,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008517,0.000000,6.800000,0,0
7000,1000,0.50,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.021366,0.000000,6.800000,0,0
7000,1000,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006781,0.000000,7.400000,0,0
7000,1000,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009129,0.000000,7.400000,0,0
7000,1000,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019609,0.000000,7.400000,0,0
7000,1000,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006837,0.000000,7.400000,0,0
7000,1000,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009012,0.000000,7.400000,0,0
7000,1000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019189,0.000000,7.400000,0,0
7000,1000,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006938,0.000000,7.400000,0,0
7000,1000,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009108,0.000000,7.400000,0,0
7000,1000,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019908,0.000000,7.400000,0,0
7000,1500,0.30,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005179,0.000000,5.600000,0,0
7000,1500,0.30,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006568,0.000000,5.600000,0,0
7000,1500,0.30,LOW,CLUSTERED,0.000000,0.000000,1.000000,4.300000,0.000000,0.027106,0.000000,5.600000,0,0
7000,1500,0.30,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005081,0.000000,5.600000,0,0
7000,1500,0.30,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006687,0.000000,5.600000,0,0
7000,1500,0.30,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,4.780000,0.000000,0.028116,0.000000,5.600000,0,0
7000,1500,0.30,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005259,0.000000,5.600000,0,0
7000,1500,0.30,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006762,0.000000,5.600000,0,0
7000,1500,0.30,HIGH,CLUSTERED,0.000000,0.000000,1.000000,5.320000,0.000000,0.028696,0.000000,5.600000,0,0
7000,1500,0.40,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005671,0.000000,6.200000,0,0
7000,1500,0.40,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007519,0.000000,6.200000,0,0
7000,1500,0.40,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.022720,0.000000,6.200000,0,0
7000,1500,0.40,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005663,0.000000,6.200000,0,0
7000,1500,0.40,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007469,0.000000,6.200000,0,0
7000,1500,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.022448,0.000000,6.200000,0,0
7000,1500,0.40,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005662,0.000000,6.200000,0,0
7000,1500,0.40,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007467,0.000000,6.200000,0,0
7000,1500,0.40,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.022568,0.000000,6.200000,0,0
7000,1500,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006594,0.000000,6.800000,0,0
7000,1500,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008467,0.000000,6.800000,0,0
7000,1500,0.50,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.020935,0.000000,6.800000,0,0
7000,1500,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006513,0.000000,6.800000,0,0
7000,1500,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008368,0.000000,6.800000,0,0
7000,1500,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.020750,0.000000,6.800000,0,0
7000,1500,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006605,0.000000,6.800000,0,0
7000,1500,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008448,0.000000,6.800000,0,0
7000,1500,0.50,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.021290,0.000000,6.800000,0,0
7000,1500,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006904,0.000000,7.400000,0,0
7000,1500,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008767,0.000000,7.400000,0,0
7000,1500,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019629,0.000000,7.400000,0,0
7000,1500,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006941,0.000000,7.400000,0,0
7000,1500,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008966,0.000000,7.400000,0,0
7000,1500,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019453,0.000000,7.400000,0,0
7000,1500,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006829,0.000000,7.400000,0,0
7000,1500,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009081,0.000000,7.400000,0,0
7000,1500,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019480,0.000000,7.400000,0,0
7000,2000,0.30,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005164,0.000000,5.600000,0,0
7000,2000,0.30,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006643,0.000000,5.600000,0,0
7000,2000,0.30,LOW,CLUSTERED,0.000000,0.000000,1.000000,15.330000,0.000000,0.026979,0.000000,5.600000,0,0
7000,2000,0.30,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005280,0.000000,5.600000,0,0
7000,2000,0.30,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.006634,0.000000,5.600000,0,0
7000,2000,0.30,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,15.490000,0.000000,0.027854,0.000000,5.600000,0,0
7000,2000,0.30,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005209,0.000000,5.600000,0,0
7000,2000,0.30,HIGH,MODERATE,0.000000,0.000000,0.010000,0.010000,0.000000,0.006513,0.000000,5.600000,0,0
7000,2000,0.30,HIGH,CLUSTERED,0.000000,0.000000,1.000000,15.780000,0.000000,0.028374,0.000000,5.600000,0,0
7000,2000,0.40,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005727,0.000000,6.200000,0,0
7000,2000,0.40,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007526,0.000000,6.200000,0,0
7000,2000,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,2.740000,0.000000,0.022536,0.000000,6.200000,0,0
7000,2000,0.40,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005886,0.000000,6.200000,0,0
7000,2000,0.40,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007464,0.000000,6.200000,0,0
7000,2000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,3.140000,0.000000,0.022588,0.000000,6.200000,0,0
7000,2000,0.40,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.005677,0.000000,6.200000,0,0
7000,2000,0.40,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.007533,0.000000,6.200000,0,0
7000,2000,0.40,HIGH,CLUSTERED,0.000000,0.000000,1.000000,4.090000,0.000000,0.023051,0.000000,6.200000,0,0
7000,2000,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006439,0.000000,6.800000,0,0
7000,2000,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008638,0.000000,6.800000,0,0
7000,2000,0.50,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,6.800000,0,0
7000,2000,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006547,0.000000,6.800000,0,0
7000,2000,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008443,0.000000,6.800000,0,0
7000,2000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.021108,0.000000,6.800000,0,0
7000,2000,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006349,0.000000,6.800000,0,0
7000,2000,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008382,0.000000,6.800000,0,0
7000,2000,0.50,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.021342,0.000000,6.800000,0,0
7000,2000,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006787,0.000000,7.400000,0,0
7000,2000,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009033,0.000000,7.400000,0,0
7000,2000,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019785,0.000000,7.400000,0,0
7000,2000,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007046,0.000000,7.400000,0,0
7000,2000,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008914,0.000000,7.400000,0,0
7000,2000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019716,0.000000,7.400000,0,0
7000,2000,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006773,0.000000,7.400000,0,0
7000,2000,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009280,0.000000,7.400000,0,0
7000,2000,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.019885,0.000000,7.400000,0,0
7500,1000,0.30,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006536,0.000000,5.550000,0,0
7500,1000,0.30,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008562,0.000000,5.550000,0,0
7500,1000,0.30,LOW,CLUSTERED,0.000000,0.000000,1.000000,6.830000,0.000000,0.042758,0.000000,5.550000,0,0
7500,1000,0.30,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006542,0.000000,5.550000,0,0
7500,1000,0.30,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008572,0.000000,5.550000,0,0
7500,1000,0.30,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,6.830000,0.000000,0.043252,0.000000,5.550000,0,0
7500,1000,0.30,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006462,0.000000,5.550000,0,0
7500,1000,0.30,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.008655,0.000000,5.550000,0,0
7500,1000,0.30,HIGH,CLUSTERED,0.000000,0.000000,1.000000,7.000000,0.000000,0.046035,0.000000,5.550000,0,0
7500,1000,0.40,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007061,0.000000,6.150000,0,0
7500,1000,0.40,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009189,0.000000,6.150000,0,0
7500,1000,0.40,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.029779,0.000000,6.150000,0,0
7500,1000,0.40,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006965,0.000000,6.150000,0,0
7500,1000,0.40,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009246,0.000000,6.150000,0,0
7500,1000,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.029692,0.000000,6.150000,0,0
7500,1000,0.40,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007031,0.000000,6.150000,0,0
7500,1000,0.40,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009041,0.000000,6.150000,0,0
7500,1000,0.40,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.030844,0.000000,6.150000,0,0
7500,1000,0.50,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007919,0.000000,6.750000,0,0
7500,1000,0.50,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010374,0.000000,6.750000,0,0
7500,1000,0.50,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.025930,0.000000,6.750000,0,0
7500,1000,0.50,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007668,0.000000,6.750000,0,0
7500,1000,0.50,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010437,0.000000,6.750000,0,0
7500,1000,0.50,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.025891,0.000000,6.750000,0,0
7500,1000,0.50,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007816,0.000000,6.750000,0,0
7500,1000,0.50,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010203,0.000000,6.750000,0,0
7500,1000,0.50,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.026927,0.000000,6.750000,0,0
7500,1000,0.60,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008191,0.000000,7.350000,0,0
7500,1000,0.60,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.011223,0.000000,7.350000,0,0
7500,1000,0.60,LOW,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.023737,0.000000,7.350000,0,0
7500,1000,0.60,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008211,0.000000,7.350000,0,0
7500,1000,0.60,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010859,0.000000,7.350000,0,0
7500,1000,0.60,MEDIUM,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.023369,0.000000,7.350000,0,0
7500,1000,0.60,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.008334,0.000000,7.350000,0,0
7500,1000,0.60,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.010764,0.000000,7.350000,0,0
7500,1000,0.60,HIGH,CLUSTERED,0.000000,0.000000,0.000000,0.000000,0.000000,0.024540,0.000000,7.350000,0,0
7500,1500,0.30,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006593,0.000000,5.550000,0,0
7500,1500,0.30,LOW,MODERATE,0.000000,0.000000,0.280000,0.380000,0.000000,0.008731,0.000000,5.550000,0,0
7500,1500,0.30,LOW,CLUSTERED,0.000000,0.000000,1.000000,16.820000,0.000000,0.043322,0.000000,5.550000,0,0
7500,1500,0.30,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006525,0.000000,5.550000,0,0
7500,1500,0.30,MEDIUM,MODERATE,0.000000,0.000000,0.290000,0.360000,0.000000,0.008699,0.000000,5.550000,0,0
7500,1500,0.30,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,16.810000,0.000000,0.043718,0.000000,5.550000,0,0
7500,1500,0.30,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006388,0.000000,5.550000,0,0
7500,1500,0.30,HIGH,MODERATE,0.000000,0.000000,0.410000,0.610000,0.000000,0.008624,0.000000,5.550000,0,0
7500,1500,0.30,HIGH,CLUSTERED,0.000000,0.000000,1.000000,16.940000,0.000000,0.045521,0.000000,5.550000,0,0
7500,1500,0.40,LOW,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007123,0.000000,6.150000,0,0
7500,1500,0.40,LOW,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009356,0.000000,6.150000,0,0
7500,1500,0.40,LOW,CLUSTERED,0.000000,0.000000,1.000000,6.300000,0.000000,0.029371,0.000000,6.150000,0,0
7500,1500,0.40,MEDIUM,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.007045,0.000000,6.150000,0,0
7500,1500,0.40,MEDIUM,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009074,0.000000,6.150000,0,0
7500,1500,0.40,MEDIUM,CLUSTERED,0.000000,0.000000,1.000000,6.460000,0.000000,0.030441,0.000000,6.150000,0,0
7500,1500,0.40,HIGH,LOW,0.000000,0.000000,0.000000,0.000000,0.000000,0.006964,0.000000,6.150000,0,0
7500,1500,0.40,HIGH,MODERATE,0.000000,0.000000,0.000000,0.000000,0.000000,0.009382,0.000000,6.150000,0,0
